"code","year","age","asfr","total","cpfr","exposure"
"ISL",1993,34,0.0959,201,1.806,2095.86
"ISL",1993,35,0.07795,161,1.902,2065.39
"ISL",1993,36,0.06736,137,1.98,2033.77
"ISL",1993,37,0.05476,109,2.047,1990.54
"ISL",1993,38,0.03579,70,2.102,1956.03
"ISL",1993,39,0.02561,48,2.137,1874.17
"ISL",1993,40,0.02611,47,2.163,1800.07
"ISL",1993,41,0.01473,26,2.189,1764.64
"ISL",1993,42,0.01009,18,2.204,1783.6
"ISL",1993,43,0.00478,8,2.214,1672.39
"ISL",1993,44,0.00244,4,2.219,1641.39
"ISL",1993,45,0,0,2.221,1626.73
"ISL",1993,46,0.00068,1,2.221,1480.08
"ISL",1993,47,0,0,2.222,1411.21
"ISL",1993,48,0,0,2.222,1431.74
"ISL",1993,49,0,0,2.222,1324.95
"ISL",1993,50,0,0,2.222,1305.06
"ISL",1993,51,0,0,2.222,1198.02
"ISL",1993,52,0,0,2.222,1086.13
"ISL",1993,53,0,0,2.222,1043.7
"ISL",1993,54,0,0,2.222,997.41
"ISL",1993,55,0,0,2.222,974.96
"ISL",1994,12,0,0,0,2105.43
"ISL",1994,13,0,0,0,2117.97
"ISL",1994,14,0,0,0,2215.7
"ISL",1994,15,0.00142,3,0,2111.54
"ISL",1994,16,0.00825,16,0.001,1938.69
"ISL",1994,17,0.01908,38,0.01,1991.27
"ISL",1994,18,0.03702,77,0.029,2079.93
"ISL",1994,19,0.05057,104,0.066,2056.36
"ISL",1994,20,0.0718,149,0.116,2075.18
"ISL",1994,21,0.08547,188,0.188,2199.51
"ISL",1994,22,0.10624,225,0.274,2117.81
"ISL",1994,23,0.11733,224,0.38,1909.14
"ISL",1994,24,0.11125,219,0.497,1968.46
"ISL",1994,25,0.13157,259,0.608,1968.59
"ISL",1994,26,0.14096,284,0.74,2014.76
"ISL",1994,27,0.14886,318,0.881,2136.23
"ISL",1994,28,0.13071,280,1.03,2142.09
"ISL",1994,29,0.13415,291,1.161,2169.14
"ISL",1994,30,0.13323,293,1.295,2199.25
"ISL",1994,31,0.11643,252,1.428,2164.47
"ISL",1994,32,0.10162,212,1.544,2086.12
"ISL",1994,33,0.09013,188,1.646,2085.8
"ISL",1994,34,0.08947,188,1.736,2101.36
"ISL",1994,35,0.08216,172,1.826,2093.35
"ISL",1994,36,0.06306,130,1.908,2061.38
"ISL",1994,37,0.04845,98,1.971,2022.75
"ISL",1994,38,0.04272,85,2.019,1989.53
"ISL",1994,39,0.03024,59,2.062,1950.96
"ISL",1994,40,0.02195,41,2.092,1868.21
"ISL",1994,41,0.01332,24,2.114,1802.09
"ISL",1994,42,0.00796,14,2.127,1758.71
"ISL",1994,43,0.00449,8,2.135,1781.06
"ISL",1994,44,0.0012,2,2.14,1672.38
"ISL",1994,45,0.00061,1,2.141,1636.46
"ISL",1994,46,0,0,2.142,1624.21
"ISL",1994,47,0,0,2.142,1474.53
"ISL",1994,48,0,0,2.142,1411.7
"ISL",1994,49,0,0,2.142,1428.21
"ISL",1994,50,0,0,2.142,1320.02
"ISL",1994,51,0,0,2.142,1299.05
"ISL",1994,52,0,0,2.142,1189.45
"ISL",1994,53,0,0,2.142,1084.67
"ISL",1994,54,0,0,2.142,1038.18
"ISL",1994,55,0,0,2.142,990.39
"ISL",1995,12,0,0,0,2099.62
"ISL",1995,13,0,0,0,2097.33
"ISL",1995,14,0,0,0,2109.19
"ISL",1995,15,0.00136,3,0,2209.62
"ISL",1995,16,0.00662,14,0.001,2115.1
"ISL",1995,17,0.02563,50,0.008,1950.98
"ISL",1995,18,0.03378,67,0.034,1983.3
"ISL",1995,19,0.04957,104,0.067,2098.18
"ISL",1995,20,0.07196,146,0.117,2028.93
"ISL",1995,21,0.08409,172,0.189,2045.39
"ISL",1995,22,0.09561,208,0.273,2175.51
"ISL",1995,23,0.10543,221,0.369,2096.22
"ISL",1995,24,0.11338,215,0.474,1896.22
"ISL",1995,25,0.12166,236,0.587,1939.83
"ISL",1995,26,0.11815,229,0.709,1938.21
"ISL",1995,27,0.14264,284,0.827,1991.01
"ISL",1995,28,0.13985,298,0.97,2130.86
"ISL",1995,29,0.11985,254,1.11,2119.35
"ISL",1995,30,0.1297,278,1.23,2143.33
"ISL",1995,31,0.12177,267,1.359,2192.64
"ISL",1995,32,0.11536,248,1.481,2149.86
"ISL",1995,33,0.09934,206,1.596,2073.61
"ISL",1995,34,0.08623,179,1.696,2075.76
"ISL",1995,35,0.07271,152,1.782,2090.45
"ISL",1995,36,0.06523,136,1.855,2084.87
"ISL",1995,37,0.05414,111,1.92,2050.38
"ISL",1995,38,0.03322,67,1.974,2016.74
"ISL",1995,39,0.02631,52,2.007,1976.62
"ISL",1995,40,0.01849,36,2.034,1946.93
"ISL",1995,41,0.01125,21,2.052,1867.21
"ISL",1995,42,0.00835,15,2.063,1796.08
"ISL",1995,43,0.00285,5,2.072,1756.24
"ISL",1995,44,0.00113,2,2.075,1775.98
"ISL",1995,45,0.0012,2,2.076,1666.33
"ISL",1995,46,0.00061,1,2.077,1629.54
"ISL",1995,47,0.00062,1,2.077,1619.69
"ISL",1995,48,0,0,2.078,1468.63
"ISL",1995,49,0,0,2.078,1403.33
"ISL",1995,50,0,0,2.078,1422.08
"ISL",1995,51,0,0,2.078,1313.61
"ISL",1995,52,0,0,2.078,1293.52
"ISL",1995,53,0,0,2.078,1184.94
"ISL",1995,54,0,0,2.078,1078.72
"ISL",1995,55,0,0,2.078,1032.14
"ISL",1996,12,0,0,0,2042.32
"ISL",1996,13,0,0,0,2097.8
"ISL",1996,14,0,0,0,2094.85
"ISL",1996,15,0.0019,4,0,2106.82
"ISL",1996,16,0.00631,14,0.002,2219.25
"ISL",1996,17,0.01795,38,0.008,2116.63
"ISL",1996,18,0.03283,64,0.026,1949.52
"ISL",1996,19,0.05181,104,0.059,2007.2
"ISL",1996,20,0.06567,136,0.111,2071.11
"ISL",1996,21,0.08372,169,0.176,2018.7
"ISL",1996,22,0.09041,182,0.26,2013.16
"ISL",1996,23,0.11275,245,0.351,2172.88
"ISL",1996,24,0.11208,234,0.463,2087.73
"ISL",1996,25,0.13213,248,0.575,1876.91
"ISL",1996,26,0.12012,230,0.708,1914.79
"ISL",1996,27,0.15442,296,0.828,1916.84
"ISL",1996,28,0.1419,279,0.982,1966.22
"ISL",1996,29,0.12375,261,1.124,2109.16
"ISL",1996,30,0.12283,258,1.248,2100.51
"ISL",1996,31,0.12275,262,1.371,2134.42
"ISL",1996,32,0.11317,246,1.493,2173.67
"ISL",1996,33,0.10172,217,1.606,2133.31
"ISL",1996,34,0.09022,186,1.708,2061.62
"ISL",1996,35,0.07385,153,1.798,2071.68
"ISL",1996,36,0.07411,155,1.872,2091.36
"ISL",1996,37,0.06089,127,1.946,2085.88
"ISL",1996,38,0.03725,76,2.007,2040.35
"ISL",1996,39,0.03084,62,2.045,2010.22
"ISL",1996,40,0.0157,31,2.075,1974.61
"ISL",1996,41,0.00979,19,2.091,1941.37
"ISL",1996,42,0.01131,21,2.101,1857.26
"ISL",1996,43,0.00279,5,2.112,1791.6
"ISL",1996,44,0.00228,4,2.115,1751.82
"ISL",1996,45,0.00057,1,2.117,1769.4
"ISL",1996,46,0.00121,2,2.118,1657.77
"ISL",1996,47,0,0,2.119,1624.08
"ISL",1996,48,0,0,2.119,1611.08
"ISL",1996,49,0,0,2.119,1462.61
"ISL",1996,50,0,0,2.119,1399.39
"ISL",1996,51,0,0,2.119,1411.36
"ISL",1996,52,0,0,2.119,1314.04
"ISL",1996,53,0,0,2.119,1286.51
"ISL",1996,54,0,0,2.119,1181.37
"ISL",1996,55,0,0,2.119,1073.28
"ISL",1997,12,0,0,0,1945.56
"ISL",1997,13,0,0,0,2044.72
"ISL",1997,14,0.00048,1,0,2096.27
"ISL",1997,15,0.00095,2,0,2100.94
"ISL",1997,16,0.00472,10,0.001,2118.66
"ISL",1997,17,0.02604,58,0.006,2227.45
"ISL",1997,18,0.03581,76,0.032,2122.2
"ISL",1997,19,0.05414,107,0.068,1976.2
"ISL",1997,20,0.06559,131,0.122,1997.35
"ISL",1997,21,0.09145,190,0.188,2077.68
"ISL",1997,22,0.09558,191,0.279,1998.42
"ISL",1997,23,0.08943,181,0.375,2023.9
"ISL",1997,24,0.11857,258,0.464,2176
"ISL",1997,25,0.12318,255,0.583,2070.16
"ISL",1997,26,0.1338,249,0.706,1861.02
"ISL",1997,27,0.12065,230,0.84,1906.38
"ISL",1997,28,0.12835,244,0.96,1901.08
"ISL",1997,29,0.12594,247,1.089,1961.23
"ISL",1997,30,0.13674,286,1.215,2091.54
"ISL",1997,31,0.11196,235,1.351,2099.02
"ISL",1997,32,0.10149,215,1.463,2118.51
"ISL",1997,33,0.08895,193,1.565,2169.79
"ISL",1997,34,0.08639,184,1.654,2129.81
"ISL",1997,35,0.07854,162,1.74,2062.61
"ISL",1997,36,0.05849,122,1.819,2085.79
"ISL",1997,37,0.04443,93,1.877,2093.36
"ISL",1997,38,0.03407,71,1.922,2083.91
"ISL",1997,39,0.03234,66,1.956,2040.85
"ISL",1997,40,0.01792,36,1.988,2008.72
"ISL",1997,41,0.01269,25,2.006,1969.67
"ISL",1997,42,0.0093,18,2.019,1935.32
"ISL",1997,43,0.00594,11,2.028,1852.74
"ISL",1997,44,0.00167,3,2.034,1793.1
"ISL",1997,45,0.00057,1,2.036,1747.39
"ISL",1997,46,0,0,2.036,1773.48
"ISL",1997,47,0,0,2.036,1656.24
"ISL",1997,48,0,0,2.036,1622.07
"ISL",1997,49,0,0,2.036,1610.54
"ISL",1997,50,0,0,2.036,1459.18
"ISL",1997,51,0,0,2.036,1391.01
"ISL",1997,52,0,0,2.036,1419.01
"ISL",1997,53,0,0,2.036,1303.76
"ISL",1997,54,0,0,2.036,1285.01
"ISL",1997,55,0,0,2.036,1176.31
"ISL",1998,12,0,0,0,1921.04
"ISL",1998,13,0,0,0,1944.59
"ISL",1998,14,0,0,0,2050.93
"ISL",1998,15,0.00191,4,0,2098.62
"ISL",1998,16,0.00854,18,0.002,2108.42
"ISL",1998,17,0.02299,49,0.01,2130.97
"ISL",1998,18,0.04678,104,0.033,2223.14
"ISL",1998,19,0.04138,89,0.08,2151.03
"ISL",1998,20,0.06516,129,0.122,1979.68
"ISL",1998,21,0.07601,153,0.187,2012.96
"ISL",1998,22,0.07729,160,0.263,2070.22
"ISL",1998,23,0.11286,226,0.34,2002.42
"ISL",1998,24,0.10705,218,0.453,2036.47
"ISL",1998,25,0.11837,257,0.56,2171.2
"ISL",1998,26,0.13708,284,0.678,2071.75
"ISL",1998,27,0.13312,248,0.815,1862.98
"ISL",1998,28,0.15107,289,0.949,1913.01
"ISL",1998,29,0.11916,227,1.1,1905.02
"ISL",1998,30,0.12077,237,1.219,1962.34
"ISL",1998,31,0.12075,254,1.34,2103.46
"ISL",1998,32,0.10194,214,1.46,2099.35
"ISL",1998,33,0.09419,200,1.562,2123.46
"ISL",1998,34,0.08608,187,1.656,2172.35
"ISL",1998,35,0.06318,135,1.742,2136.91
"ISL",1998,36,0.05824,121,1.806,2077.61
"ISL",1998,37,0.06032,126,1.864,2088.8
"ISL",1998,38,0.0399,84,1.924,2105.27
"ISL",1998,39,0.0278,58,1.964,2086.42
"ISL",1998,40,0.01958,40,1.992,2042.84
"ISL",1998,41,0.01291,26,2.012,2013.72
"ISL",1998,42,0.01061,21,2.024,1979.63
"ISL",1998,43,0.00673,13,2.035,1931.78
"ISL",1998,44,0.00269,5,2.042,1856.72
"ISL",1998,45,0.00056,1,2.044,1795.59
"ISL",1998,46,0.00057,1,2.045,1756.76
"ISL",1998,47,0,0,2.046,1774.5
"ISL",1998,48,0,0,2.046,1659.73
"ISL",1998,49,0,0,2.046,1624.55
"ISL",1998,50,0,0,2.046,1608.98
"ISL",1998,51,0,0,2.046,1457.19
"ISL",1998,52,0,0,2.046,1395.94
"ISL",1998,53,0,0,2.046,1411.27
"ISL",1998,54,0,0,2.046,1304.2
"ISL",1998,55,0,0,2.046,1280.99
"ISL",1999,12,0,0,0,1910.96
"ISL",1999,13,0,0,0,1923.04
"ISL",1999,14,0,0,0,1962.44
"ISL",1999,15,0.00097,2,0,2054.1
"ISL",1999,16,0.0085,18,0.001,2117.97
"ISL",1999,17,0.01978,42,0.009,2123.06
"ISL",1999,18,0.04134,88,0.029,2128.76
"ISL",1999,19,0.0492,111,0.071,2256.17
"ISL",1999,20,0.07106,154,0.12,2167.24
"ISL",1999,21,0.07374,147,0.191,1993.47
"ISL",1999,22,0.08383,169,0.265,2016.01
"ISL",1999,23,0.10454,217,0.348,2075.75
"ISL",1999,24,0.10853,219,0.453,2017.79
"ISL",1999,25,0.12043,247,0.561,2051.04
"ISL",1999,26,0.1223,268,0.682,2191.37
"ISL",1999,27,0.12315,256,0.804,2078.81
"ISL",1999,28,0.11825,223,0.927,1885.87
"ISL",1999,29,0.12689,243,1.046,1915.04
"ISL",1999,30,0.1237,237,1.173,1915.86
"ISL",1999,31,0.12718,252,1.296,1981.52
"ISL",1999,32,0.08529,181,1.423,2122.08
"ISL",1999,33,0.09894,208,1.509,2102.31
"ISL",1999,34,0.08089,172,1.608,2126.42
"ISL",1999,35,0.06956,153,1.689,2199.46
"ISL",1999,36,0.07165,154,1.758,2149.43
"ISL",1999,37,0.05813,121,1.83,2081.61
"ISL",1999,38,0.04009,84,1.888,2095.39
"ISL",1999,39,0.02364,50,1.928,2115.19
"ISL",1999,40,0.01717,36,1.952,2096.91
"ISL",1999,41,0.00927,19,1.969,2049.85
"ISL",1999,42,0.00789,16,1.978,2027.75
"ISL",1999,43,0.00354,7,1.986,1978.16
"ISL",1999,44,0.0031,6,1.989,1937.84
"ISL",1999,45,0,0,1.993,1854.27
"ISL",1999,46,0,0,1.993,1796.11
"ISL",1999,47,0,0,1.993,1755.76
"ISL",1999,48,0,0,1.993,1776
"ISL",1999,49,0,0,1.993,1657.77
"ISL",1999,50,0,0,1.993,1623.6
"ISL",1999,51,0,0,1.993,1606.45
"ISL",1999,52,0,0,1.993,1458.64
"ISL",1999,53,0,0,1.993,1394.46
"ISL",1999,54,0,0,1.993,1410.28
"ISL",1999,55,0,0,1.993,1297.37
"ISL",2000,12,0,0,0,2100.18
"ISL",2000,13,0,0,0,1914.44
"ISL",2000,14,0,0,0,1939.51
"ISL",2000,15,0.00101,2,0,1971.32
"ISL",2000,16,0.00433,9,0.001,2077.36
"ISL",2000,17,0.01826,39,0.005,2135.99
"ISL",2000,18,0.03789,81,0.024,2137.72
"ISL",2000,19,0.05183,113,0.061,2180.22
"ISL",2000,20,0.06724,154,0.113,2290.29
"ISL",2000,21,0.07336,160,0.181,2180.93
"ISL",2000,22,0.09074,183,0.254,2016.74
"ISL",2000,23,0.10095,205,0.345,2030.66
"ISL",2000,24,0.11118,234,0.446,2104.65
"ISL",2000,25,0.11367,233,0.557,2049.72
"ISL",2000,26,0.125,259,0.67,2072.02
"ISL",2000,27,0.13803,304,0.795,2202.41
"ISL",2000,28,0.14317,301,0.934,2102.35
"ISL",2000,29,0.1343,254,1.077,1891.35
"ISL",2000,30,0.12584,242,1.211,1923.15
"ISL",2000,31,0.12741,246,1.337,1930.8
"ISL",2000,32,0.11484,230,1.464,2002.75
"ISL",2000,33,0.09485,202,1.579,2129.59
"ISL",2000,34,0.09911,209,1.674,2108.67
"ISL",2000,35,0.0772,166,1.773,2150.22
"ISL",2000,36,0.06698,148,1.85,2209.48
"ISL",2000,37,0.04719,102,1.917,2161.54
"ISL",2000,38,0.03205,67,1.964,2090.65
"ISL",2000,39,0.02842,60,1.996,2111.5
"ISL",2000,40,0.01922,41,2.025,2133.59
"ISL",2000,41,0.0185,39,2.044,2108.4
"ISL",2000,42,0.00729,15,2.063,2058.86
"ISL",2000,43,0.00345,7,2.07,2028.76
"ISL",2000,44,0.00302,6,2.073,1985.12
"ISL",2000,45,0.00052,1,2.076,1933.31
"ISL",2000,46,0.00108,2,2.077,1857.23
"ISL",2000,47,0.00055,1,2.078,1802.56
"ISL",2000,48,0,0,2.078,1755.77
"ISL",2000,49,0,0,2.078,1770.44
"ISL",2000,50,0,0,2.078,1657.21
"ISL",2000,51,0,0,2.078,1624.07
"ISL",2000,52,0,0,2.078,1610
"ISL",2000,53,0,0,2.078,1459.6
"ISL",2000,54,0,0,2.078,1391.5
"ISL",2000,55,0,0,2.078,1400.03
"ISL",2001,12,0,0,0,2187.11
"ISL",2001,13,0,0,0,2110.78
"ISL",2001,14,0.00052,1,0,1925.39
"ISL",2001,15,0.00103,2,0.001,1945.01
"ISL",2001,16,0.00706,14,0.002,1983.71
"ISL",2001,17,0.01577,33,0.009,2092.81
"ISL",2001,18,0.03033,65,0.024,2142.75
"ISL",2001,19,0.04261,93,0.055,2182.81
"ISL",2001,20,0.06242,138,0.097,2210.98
"ISL",2001,21,0.06624,153,0.16,2309.91
"ISL",2001,22,0.08386,185,0.226,2206.18
"ISL",2001,23,0.09106,185,0.31,2031.52
"ISL",2001,24,0.09543,197,0.401,2064.44
"ISL",2001,25,0.1198,255,0.496,2128.56
"ISL",2001,26,0.11901,246,0.616,2067.02
"ISL",2001,27,0.12208,253,0.735,2072.36
"ISL",2001,28,0.14038,310,0.857,2208.3
"ISL",2001,29,0.13334,282,0.998,2114.91
"ISL",2001,30,0.11528,219,1.131,1899.73
"ISL",2001,31,0.10229,198,1.246,1935.68
"ISL",2001,32,0.10215,199,1.348,1948.13
"ISL",2001,33,0.09712,195,1.451,2007.78
"ISL",2001,34,0.08387,180,1.548,2146.18
"ISL",2001,35,0.08117,172,1.632,2119.09
"ISL",2001,36,0.07024,152,1.713,2164.15
"ISL",2001,37,0.05298,118,1.783,2227.45
"ISL",2001,38,0.03856,84,1.836,2178.57
"ISL",2001,39,0.02668,56,1.875,2099.12
"ISL",2001,40,0.0184,39,1.901,2119.59
"ISL",2001,41,0.01166,25,1.92,2143.59
"ISL",2001,42,0.00898,19,1.931,2115.37
"ISL",2001,43,0.00678,14,1.94,2065.91
"ISL",2001,44,0.00344,7,1.947,2036.78
"ISL",2001,45,0,0,1.951,1978.63
"ISL",2001,46,0,0,1.951,1943.41
"ISL",2001,47,0.00054,1,1.951,1867.75
"ISL",2001,48,0.00055,1,1.951,1803.56
"ISL",2001,49,0,0,1.952,1760.26
"ISL",2001,50,0,0,1.952,1767.88
"ISL",2001,51,0,0,1.952,1658.74
"ISL",2001,52,0,0,1.952,1627.04
"ISL",2001,53,0,0,1.952,1609.52
"ISL",2001,54,0,0,1.952,1458.61
"ISL",2001,55,0,0,1.952,1383.62
"ISL",2002,12,0,0,0,2300.68
"ISL",2002,13,0,0,0,2199.5
"ISL",2002,14,0,0,0,2117.85
"ISL",2002,15,0.00052,1,0,1927.39
"ISL",2002,16,0.00816,16,0.001,1959.99
"ISL",2002,17,0.01254,25,0.009,1993.58
"ISL",2002,18,0.02771,58,0.021,2092.92
"ISL",2002,19,0.04147,90,0.049,2170.27
"ISL",2002,20,0.05467,120,0.09,2194.82
"ISL",2002,21,0.06186,136,0.145,2198.56
"ISL",2002,22,0.07966,183,0.207,2297.26
"ISL",2002,23,0.0834,184,0.287,2206.16
"ISL",2002,24,0.09861,201,0.37,2038.35
"ISL",2002,25,0.10149,209,0.469,2059.28
"ISL",2002,26,0.11917,254,0.57,2131.47
"ISL",2002,27,0.12247,251,0.689,2049.5
"ISL",2002,28,0.13744,284,0.812,2066.34
"ISL",2002,29,0.12231,271,0.949,2215.71
"ISL",2002,30,0.11852,250,1.071,2109.36
"ISL",2002,31,0.11748,223,1.19,1898.15
"ISL",2002,32,0.1147,222,1.307,1935.56
"ISL",2002,33,0.09207,179,1.422,1944.13
"ISL",2002,34,0.09426,190,1.514,2015.8
"ISL",2002,35,0.0814,175,1.609,2149.76
"ISL",2002,36,0.06718,143,1.69,2128.57
"ISL",2002,37,0.04864,106,1.757,2179.07
"ISL",2002,38,0.03989,89,1.806,2231.35
"ISL",2002,39,0.03493,76,1.846,2176.06
"ISL",2002,40,0.0224,47,1.881,2098.11
"ISL",2002,41,0.01176,25,1.903,2125.62
"ISL",2002,42,0.01166,25,1.915,2144.13
"ISL",2002,43,0.00378,8,1.926,2117.83
"ISL",2002,44,0.00048,1,1.93,2069.4
"ISL",2002,45,0.00247,5,1.931,2027.75
"ISL",2002,46,0.00101,2,1.933,1984.56
"ISL",2002,47,0,0,1.934,1945.43
"ISL",2002,48,0,0,1.934,1867.75
"ISL",2002,49,0,0,1.934,1811.61
"ISL",2002,50,0,0,1.934,1754.34
"ISL",2002,51,0,0,1.934,1767.38
"ISL",2002,52,0,0,1.934,1657.79
"ISL",2002,53,0,0,1.934,1625.53
"ISL",2002,54,0,0,1.934,1607.01
"ISL",2002,55,0,0,1.934,1453.11
"ISL",2003,12,0,0,0,2290.5
"ISL",2003,13,0,0,0,2303.7
"ISL",2003,14,0,0,0,2208.93
"ISL",2003,15,0,0,0,2121.89
"ISL",2003,16,0.00464,9,0,1938.36
"ISL",2003,17,0.01367,27,0.005,1974.49
"ISL",2003,18,0.02145,43,0.018,2004.54
"ISL",2003,19,0.04156,88,0.04,2117.37
"ISL",2003,20,0.04673,101,0.081,2161.48
"ISL",2003,21,0.06137,132,0.128,2150.98
"ISL",2003,22,0.07941,172,0.189,2166.05
"ISL",2003,23,0.07998,182,0.269,2275.68
"ISL",2003,24,0.11339,247,0.349,2178.27
"ISL",2003,25,0.10927,221,0.462,2022.55
"ISL",2003,26,0.11858,241,0.571,2032.44
"ISL",2003,27,0.13628,289,0.69,2120.62
"ISL",2003,28,0.14424,292,0.826,2024.45
"ISL",2003,29,0.13743,283,0.971,2059.24
"ISL",2003,30,0.12523,275,1.108,2195.92
"ISL",2003,31,0.13774,290,1.233,2105.38
"ISL",2003,32,0.11962,226,1.371,1889.25
"ISL",2003,33,0.09405,182,1.491,1935.12
"ISL",2003,34,0.10048,195,1.585,1940.64
"ISL",2003,35,0.07535,152,1.685,2017.33
"ISL",2003,36,0.05456,117,1.76,2144.31
"ISL",2003,37,0.04542,97,1.815,2135.59
"ISL",2003,38,0.03625,79,1.86,2179.1
"ISL",2003,39,0.0336,75,1.897,2232.4
"ISL",2003,40,0.02342,51,1.93,2177.59
"ISL",2003,41,0.01757,37,1.954,2105.6
"ISL",2003,42,0.00895,19,1.971,2122.08
"ISL",2003,43,0.00888,19,1.98,2140.11
"ISL",2003,44,0,0,1.989,2118.33
"ISL",2003,45,0.00048,1,1.989,2066.4
"ISL",2003,46,0,0,1.99,2026.25
"ISL",2003,47,5e-04,1,1.99,1986.06
"ISL",2003,48,0,0,1.99,1948.97
"ISL",2003,49,0,0,1.99,1867.27
"ISL",2003,50,0,0,1.99,1806.62
"ISL",2003,51,0,0,1.99,1756.33
"ISL",2003,52,0,0,1.99,1766.89
"ISL",2003,53,0,0,1.99,1659.78
"ISL",2003,54,0,0,1.99,1622.55
"ISL",2003,55,0,0,1.99,1601.46
"ISL",2004,12,0,0,0,2190.66
"ISL",2004,13,0.00044,1,0,2287.96
"ISL",2004,14,0.00043,1,0,2310.74
"ISL",2004,15,0.00135,3,0.001,2214.88
"ISL",2004,16,0.00187,4,0.002,2134.51
"ISL",2004,17,0.00614,12,0.004,1955.3
"ISL",2004,18,0.01926,38,0.01,1973.46
"ISL",2004,19,0.03557,72,0.029,2024.32
"ISL",2004,20,0.04615,97,0.065,2102.01
"ISL",2004,21,0.06934,148,0.111,2134.34
"ISL",2004,22,0.07418,158,0.181,2129.98
"ISL",2004,23,0.08863,190,0.255,2143.65
"ISL",2004,24,0.10335,232,0.343,2244.71
"ISL",2004,25,0.11077,240,0.447,2166.65
"ISL",2004,26,0.13514,270,0.557,1997.96
"ISL",2004,27,0.12722,259,0.693,2035.87
"ISL",2004,28,0.1556,326,0.82,2095.15
"ISL",2004,29,0.13699,277,0.975,2022.1
"ISL",2004,30,0.12191,250,1.112,2050.65
"ISL",2004,31,0.13051,288,1.234,2206.65
"ISL",2004,32,0.12636,264,1.365,2089.28
"ISL",2004,33,0.11424,216,1.491,1890.7
"ISL",2004,34,0.09675,186,1.605,1922.45
"ISL",2004,35,0.07508,146,1.702,1944.62
"ISL",2004,36,0.07191,145,1.777,2016.39
"ISL",2004,37,0.04846,104,1.849,2146.28
"ISL",2004,38,0.0472,101,1.898,2140.05
"ISL",2004,39,0.03659,80,1.945,2186.57
"ISL",2004,40,0.01973,44,1.981,2230.32
"ISL",2004,41,0.01833,40,2.001,2182.61
"ISL",2004,42,0.00807,17,2.019,2107.61
"ISL",2004,43,0.00613,13,2.028,2120.08
"ISL",2004,44,0.00374,8,2.034,2137.16
"ISL",2004,45,0.00142,3,2.037,2114.34
"ISL",2004,46,0.00048,1,2.039,2063.9
"ISL",2004,47,0,0,2.039,2025.75
"ISL",2004,48,0,0,2.039,1990.51
"ISL",2004,49,0,0,2.039,1941.38
"ISL",2004,50,0,0,2.039,1863.24
"ISL",2004,51,0,0,2.039,1807.15
"ISL",2004,52,0,0,2.039,1753.33
"ISL",2004,53,0,0,2.039,1763.83
"ISL",2004,54,0,0,2.039,1657.77
"ISL",2004,55,0,0,2.039,1615.13
"ISL",2005,12,0,0,0,2303.81
"ISL",2005,13,0,0,0,2195.78
"ISL",2005,14,0,0,0,2296.17
"ISL",2005,15,0.00043,1,0,2316.29
"ISL",2005,16,0.00447,10,0,2235.22
"ISL",2005,17,0.00793,17,0.005,2142.59
"ISL",2005,18,0.02256,44,0.013,1950.75
"ISL",2005,19,0.03934,79,0.035,2007.95
"ISL",2005,20,0.05452,111,0.075,2035.95
"ISL",2005,21,0.05411,114,0.129,2106.81
"ISL",2005,22,0.08995,192,0.183,2134.52
"ISL",2005,23,0.10294,221,0.273,2146.94
"ISL",2005,24,0.10636,229,0.376,2153.07
"ISL",2005,25,0.12766,290,0.483,2271.75
"ISL",2005,26,0.11164,245,0.61,2194.59
"ISL",2005,27,0.13715,276,0.722,2012.33
"ISL",2005,28,0.1338,275,0.859,2055.36
"ISL",2005,29,0.13613,287,0.993,2108.33
"ISL",2005,30,0.12232,249,1.129,2035.58
"ISL",2005,31,0.11957,246,1.251,2057.37
"ISL",2005,32,0.1094,241,1.371,2203
"ISL",2005,33,0.11263,236,1.48,2095.34
"ISL",2005,34,0.10655,202,1.593,1895.9
"ISL",2005,35,0.08417,163,1.699,1936.65
"ISL",2005,36,0.07686,151,1.784,1964.59
"ISL",2005,37,0.05166,105,1.86,2032.62
"ISL",2005,38,0.04995,108,1.912,2162.24
"ISL",2005,39,0.02888,62,1.962,2146.53
"ISL",2005,40,0.02144,47,1.991,2192.62
"ISL",2005,41,0.01824,41,2.012,2247.46
"ISL",2005,42,0.0073,16,2.031,2191.16
"ISL",2005,43,0.00426,9,2.038,2115.16
"ISL",2005,44,0.00189,4,2.042,2119.05
"ISL",2005,45,0.00421,9,2.044,2139.1
"ISL",2005,46,0,0,2.048,2111.84
"ISL",2005,47,0,0,2.048,2069.45
"ISL",2005,48,0,0,2.048,2029.76
"ISL",2005,49,0,0,2.048,1988.08
"ISL",2005,50,0,0,2.048,1948.47
"ISL",2005,51,0,0,2.048,1865.21
"ISL",2005,52,0,0,2.048,1803.6
"ISL",2005,53,0,0,2.048,1749.9
"ISL",2005,54,0,0,2.048,1763.33
"ISL",2005,55,0,0,2.048,1654.19
"ISL",2006,12,0,0,0,2264.34
"ISL",2006,13,0,0,0,2310.74
"ISL",2006,14,0,0,0,2209.13
"ISL",2006,15,0.00043,1,0,2300.66
"ISL",2006,16,0.00257,6,0,2336.94
"ISL",2006,17,0.01159,26,0.003,2243.66
"ISL",2006,18,0.02279,49,0.015,2149.66
"ISL",2006,19,0.03409,68,0.037,1994.56
"ISL",2006,20,0.05937,121,0.071,2037.92
"ISL",2006,21,0.06729,139,0.131,2065.8
